IntegralRankCurrencyName_1300001|元宝榜
AddAttr|#G（共鸣加成 +%s)#end
RingPower|婚戒共鸣
MaxLvAttr|#B最大等级+%s\n
NoRingPower|未选择戒指无法共鸣
EndMaxLv|已达最大等级
MarryTask|仙缘任务
LifeTask|终生任务
DailyTask|每日任务
Me|我：%s
GrilFre|伴侣：%s
DivorceLimit1|条件一：#G结婚天数大于%s天小于%s天#end,并支付#W#end#G%s元宝#end
YiManZu| (已满足)
NoManZu| (未满足)
DivorceLimit2|条件二：结婚时长超过#G%s天#end%s%s#end
CannotDivorce|结婚天数小于%s,不可离婚
Des|您是仙缘的被求婚者，您需要满足以下任意条件才可离婚
Des1|您是仙缘的求婚者，你可无条件解除关系
InputName|请输入玩家名字
MarryGift|#P%s#end#W与你结为伴侣并送上彩礼#end
MarryLog1|水在流，鱼在游，爱你不需要理由
MarryLog2|亲爱的那个谁，我在这里等着你
MarryLog3|遇到喜欢的人，就像浩劫余生，漂流过沧海，终见陆地
MarryLog4|有时候在夜晚突然感到阳光扑面，那是因为我在梦里看到了你
MarryLog5|天苍苍，野茫茫，我想陪你去飞翔
MarryLog6|喜欢你，却不知道为什么
MarryLog7|三生缘缔海之东，两筱无猜志亦同
EditLimit|%s%s以上才可编辑征婚文本
CannotMarry|您已结婚，不可征婚
PostLimit|魅力值%s以上才可发帖
MessageLimit|征婚内容不能超过30字
PostLimit1|%s%s或%s级以上才可发帖
GiftTip|求婚者需要提供设定的彩礼才能向你求婚成功
ChangeMessage|您的新帖子将会替换您的旧帖子
Gift|彩礼
XianYuanWall|仙缘墙
MarrySelf|不能向自己求婚
NeedGift|彩礼需求:
DonateMas|已选择要捐献的材料
SelFromBag|从背包选择您要捐献的材料
MaxDonate|当前材料已达到最大捐献数量
PleaseSel|请选择要捐献的材料！
StarAndJieJi|%s星·%s(%s阶)
XinWuAttr|仙缘双方信物都达到#G%s星#end，额外获得信物#G%s%#end战力
JieJi|%s %s阶
AddMes|添加材料
ActiveCond|激活条件
EndJieJi|已达最高级
XinWuAwake|信物觉醒达到%s阶
CanHave|拥有：%s
LvAct|#R%s级激活#end
Wedding|恭喜您消耗%s向%s求婚成功
WedSuc|%s消耗%s向你求婚成功
MarryReward|%s，这是系统给予您的返利
CannotLv|当前不可升级，提升婚戒品质可提升婚戒等级上限
NoMarry|尚未婚配
MarryRule1|1.仙缘系统，可以跨服结婚；
MarryRule2|2.您的魅力值30点可以吸引异性，60点可以吸引同性哦；
MarryRule3|3.玩家可以发帖上墙，设定彩礼条件，若有喜欢您的玩家并愿意支付彩礼，则可成功向您求婚；
MarryRule4|4.您若心仪仙缘墙上发帖的玩家，满足发帖玩家的彩礼要求，即可成功求婚哦；
MarryRule5|5.每天0点会清空仙缘墙上的帖子哦，在每天23：00-第二天00：10分无法发帖；
MarryRule6|6.成为仙缘伴侣，即可开启专属“好感、婚戒、信物”成长系统，还有专属双人副本等你挑战！
TaskProgress|任务进度
Tab_Baishi|拜入师门
Tab_MySchool|我的师门
Tab_SchoolExo|师门驱魔
Tab_ShituWall|师徒墙
Tab_ShituApply|师徒申请
BtnShoutu|收徒
BtnSearch|搜索
BtnChushi|出师
BtnHire|雇佣
SelfStr|我
IconHire|雇
IconTu|徒
IconShi|师
SchoolDizi|师门弟子
OpenFuncTip|SVIP%s开启【我的师门】
OpenFuncTipShort|SVIP%s开启
PlzBaishi|请先拜师！
ChushiTip|您已出师！
TeacherProgress|导师进度
TudiProgress|徒弟进度
NoTeacherTip|您还没有拜师！
AbandonRelationship|确定解除与#G【%s】#end\n的师徒关系吗？
FinishSchoolTaskCnt|完成%s个\n师门任务
NoTudiTip|请先招收一名弟子
ExoTeamTip|阵法尚未满员，是否确认开始师门驱魔？
ExoTeamRobotTip|雇用的师门弟子会在第%s回合退场，是否消耗%s仙玉雇用？
ExoTodayInvitedTimes|今日被邀请助阵次数：#G%s#end
ExoLeftTimes|挑战次数：#G%s#end
ExoCurDifficulty|当前难度：%s
DiffBlue|#B普通#end
DiffPurple|#P中等#end
DiffRed|#R炼狱#end
PosName1|驱魔使
PosName2|左护法
PosName3|阵法使
PosName4|右护法
ShoutuCondTip|SVIP%s可收徒
BaishiLi|拜师礼：
StateBashizhong|求师中
StateBashi|拜师
StateChushi|已出师
VipCnt|普%s
SuperVipCnt|超%s
BaishiApplied|您已向该玩家拜师
BaishiCondVip|SVIP1至SVIP%s可拜师
SelfIsMasterTip|您已拥有导师的资格，不可拜师
InputLenLimit|内容不能超过30字
MasterTask|师门任务
BtnChushiTask|出师任务
BtnSpTask|特殊任务
TaskProgress|任务进度
InputMasterNameTip|请输入您想要拜师的玩家名字
ExoSelHelpTip|左护法可提升仙石#G50%#end生命值，出师弟子担任可提升至#G75%#end\n右护法可提升主角#G30%#end攻击力，出师弟子担任可提升至#G45%#end\n阵法使跟随主角共同剿灭魔物，出师弟子或师尊担任可提升伤害
CurBoValue|当前波数\n第%s波
SchoolChushiCntStr|师门中%s名徒弟出师成功%s
HelpCntTip|可助阵次数不足
CallHelpCost|助阵消耗：%s
CanHelpTimes|可助阵次数：%s
HelpRounds|助阵回合数：%s
StateNoChushi|未出师
ShopSecToBuy|%s秒后可购买
MonsterComingStr|第%s波魔物%s开始进攻
Pet_total_fc|总战力:
Pet_equip|可穿戴
Pet_not_equip|未穿戴
Pet_act1|可激活
Pet_act2|阶激活
Pet_act3|未激活
Pet_act4|激活
Pet_act5|未激活的
Pet_act6|已激活：
Pet_act7|激活消耗
Pet_dna_attr|灵宠血脉属性
Pet_fc_up|可提升战力
Pet_act_cond|还差%s激活%s之力
Pet_not_battle|未出战
Pet_cur_battle|当前出战：
Pet_battle|出战：
Pet_act_cost|玉扇激活消耗
Pet_upstage_cost|玉扇进阶消耗
Pet_have_cnt|拥有数量：
Pet_sel1|请先选择主
Pet_sel2|请选择主
Pet_sel3|请选择副
Pet_ht_sel1|选择需要进行合体的武神或武魂
Pet_ht_sel2|选择需要进行合体的侍女或通玄圣果
Pet_ht_sel3|选择需要进行合体的灵宠或灵体神晶
Pet_not_ht|不可进行合体
Pet_title1|吞噬
Pet_has_devour|已吞噬：
Pet_devour_limit|吞噬上限
Pet_lv_attr|升级属性加成
Pet_awake_attr|觉醒属性加成
Pet_upto_stage|达到%s阶
Pet_use_act|使用%s×%s激活
Pet_stage_open|阶开启
Pet_ws_skill_xilian|武神技能洗练
Pet_upto_star|星级达到%s级
Pet_upto_lv|提升至%s级
pet_upto_lv2|等级提升至
Pet_initskill_desc|对随机%s个目标造成%s%的伤害，并附带%s伤害
Pet_skill_eff|技能效果
Pet_initskill_lv|级主动技能
Pet_init_attr|攻击    +0\n生命    +0
Pet_ws_skill_refresh_cnt|武将技能已经刷新：
Pet_xilian_confirm|未更换技能，是否直接返回\n直接返回将不保留洗练技能
Pet_autobuy_confirm|材料不足时，自动消耗元宝购买材料
Pet_not_skill_replace|没有可替换的技能
Pet_not_skill_xilian|没有可洗的技能
Pet_high_skill_confirm|确定放弃高等级技能，继续洗练？
Pet_xilian_lock_cost|锁定<font color='0xff0000'>%s个</font>,洗练时需要消耗<font color='0xff0000'>%s元宝</font>
Awake_attr|觉醒属性
Sps|特殊：
NextLvEff|下一级效果
Pet_skill_xilian_desc|刷新的次数越多，获取高等级的技能的概率就越大\n技能洗练需要消耗：技能洗练石
Pet_ws_pass_skill|武神被动技能
Pet_upstar_max|已升星至最高阶
Pet_cur_skill|当前技能
Pet_xilian_skill|洗练技能
Pet_ws_skill_xilian_desc|注：洗练\n【被动】触发技能同类型仅会出现一种\n【固定】属性技能最多可出现2个同类型
pre_tip0|%s关开启
pre_tip1|主线闯关%s关开启
pre_tip2|开服第%s天开启
pri_tip0|第%s天可领取
pri_tip1|购买可计入充值活动与VIP
pri_tip2|(购买可计入充值活动与VIP，周卡权益将全部保留)
pri_tip3|(购买可计入充值活动与VIP)
pri_tip4|限时特惠！现在购买立返#G%s#end
pri_tip5|特权已激活，每天可免费领取#G%s#end
pri_btn0|花点小钱
pri_btn1|%s元换购
pri_btn2|%s元抢购
pri_time|倒计时：%s天%s时%s分
pri_day|剩余可领：#G%s天#end
RankInformType.IntegralRank|封神榜
RankInformType.RichRank|豪侠榜
RankInformType.EggRank|砸蛋榜
Rank_bets_upto_limit|投注已达上限
Rank_has_bet_this_guy|已投注该玩家
Rank_compet_god_times|竞技之神：%s次
Rank_bet_rule_tip|在赛程表中查看选手信息可对选手下注\n竞猜失败将返还50%的元宝
Rank_battle_desc1|距离淘汰赛开始：%s\n入围的选手届时请按时登陆参加比赛\n没有入围的选手也可以关注投注选手的表现哦
Rank_battle_desc2|淘汰赛正在进行中，竞技之神花落谁家，请拭目以待
Rank_battle_fn_rule_tip|在进入倒计时结束时还未进入则视为弃权
Rank_bt_cur_join_num|当前参赛人数：
Rank_bt_pre_cnt_down|预选赛倒计时：
Rank_bt_pre_remain_time|预选赛剩余时间：
Rank_bt_knockout_cnt_down|淘汰赛倒计时：
Rank_bt_next_turn_cnt_down|下轮倒计时：
Rank_bt_king_has_close|本届竞技之神已结束
Rank_bt_bet_player_tip|在赛程表中查看选手信息可对选手下注
Rank_bt_going_tip|淘汰赛正在进行中，竞技之神花落谁家，请拭目以待
Rank_bt_not_rank_bef_16|您没有入围16强，请下次加油
Rank_bt_is_going|进行中
Rank_bt_about_to_begin|即将开始
Rank_bt_not_begin|未开始
Rank_bt_pre_not_open|预选赛未开始
Rank_knockout_not_open|淘汰赛未开始
Rank_bt_act_not_open|活动暂未开始
Rank_bt_is_hosting_tip|是否消耗#G%s仙玉#end使用托管参赛特权，您将无法参与比赛，全程由分身托管进行
Rank_bt_no_schedule|暂无赛程
Rank_battle_king|竞技之神
Rank_bt_goto_tip|您报名参与的竞技之神预选赛已经正式打响,\n是否前往？\n(在活动进行期间，可通过活动界面进入)
Rank_num|第%s名
Rank_total_cnt|总计
Rank1|恭喜您，在该赛季晋升：
Rank2|恭喜您，在该赛季排名：
Rank3|恭喜获得参与奖励，排名：
Rank4|恭喜您，成为唯一的：#G跨服王者#end
Rank5|场
Rank6|不能挑战自己!
Rank7|当前无法挑战，请刷新排名后重试！
Rank8|挑战次数不足!
Rank9|%s个%s可领
Rank10|%s件%s可领
Rank11|%s件6星%s可领
Rank12|%s可领
Rank13|%s阶可领
Rank14|战力到达
Rank15|第%s战
Rank16|限购次数（%s/%s）
Rank17|%s可购买
Rank18|%s不足!
Rank19|是否购买一次匹配次数？
Rank20|消耗%s仙玉
Rank21|消耗%s元宝
Rank23|3秒后自动匹配
Rank24|恢复倒计时:
Rank25|匹配成功，取消战斗将被判为失\KingCompResultMdr.ts败
Rank26|%s秒后自动匹配
Rank27|已达最大次数
Rank28|本轮比赛已结束
Rank29|可匹配次数不足
Rank30|点击任意区域取消匹配
Rank31|确定(%s)
Rank32|离开(%s)
Rank33|已膜拜
Rank34|膜拜
Rank35|%s后恢复1次
Rank36|超过每日可购买上限!
Rank37|是否花费#G%s元宝#end购买1次挑战次数？\n今日剩余购买次数
Rank38|我的排名：未上榜
Rank39|总战力达到
Rank40|战力达到
Rank41|完成神装收集卓越神装
Rank42|上榜条件:
Rank43|拥有%s个%s额外领取
Rank44|拥有%s件%s额外领取
Rank45|拥有%s件6星%s额外领取
Rank46|%s战力达到%s可领
Rank47|%s阶额外领取
Rank48|排名已截止
Rank49|剩余时间: #G%s时%s分#end
Rank50|我的战力
Rank51|开服冲榜
Rank52|冲榜礼包
Rank53|冲榜返利
Rank54|冲榜
Rank55|战力达到#G%s#end可上榜
Rank56|参加次数：
Rank57|房间号：
Rank58|（%s后恢复1次）
Rank59|队伍人数未满，是否开始匹配？
Rank60|击杀数：
Rank61|巅峰积分×
Rank62|抢旗数：
Rank63|护旗时间：%s秒
Rank64|伤害贡献：
Rank65|房间ID不能为空
Rank66|房间ID不能超过十个数字
Rank67|第%s战
Rank68|内容不能为空
Rank69|内容不能超过10个字
Rank70|队伍
Rank71|公开
Rank72|第%s战玩家%s申请和您更换顺序\n是否同意？
Rank73|战旗争夺
Rank74|四联争霸
Rank75|连胜排行
Rank76|积分排行
Rank77|连胜
Rank78|积分
Rank79|我的积分：
Rank80|我的连胜：
Rank81|排名达到第%s名可领取
Rank82|请输入聊天内容！
Rank83|境界：无
Rank84|声望：无
Rank85|转生：未转生
Rank86|转生：%s转%s重
Rank87|排行榜
Rank88|排名已截止\n你的排名为:
Rank89|\n以下为榜单中前10名\n
Rank91|战神殿
Rank92|王者争霸
Rank93|竞技之神
Rank94|巅峰对决
Rank95|离开界面仍处在匹配队列，进入其他副本将\n自动取消匹配\n是否离开？
Rank96|我的%s
Rank97|今天已膜拜
Rank98|英勇黄铜
Rank99|不屈白银
Rank100|荣耀黄金
Rank101|尊贵铂金
Rank102|璀璨钻石
Rank103|最强王者
Rank104|第1名
Rank106|第2-3名
Rank107|第4-10名
Rank108|第11-50名
Rank109|第51-100名
Rank110|第101-1000名
Rank111|战力榜
Rank112|等级榜
Rank113|境界榜
Rank114|装备榜
Rank115|神兵榜
Rank116|羽翼榜
Rank117|飞剑榜
Rank118|武神榜
Rank119|灵宠榜
Rank120|侍女榜
Rank121|法器榜
Rank122|玉扇榜
Rank123|灵阵榜
Rank124|神位榜
Rank125|仙阶榜
Rank126|灵宝榜
Rank127|器灵榜
Rank128|飞剑
Rank129|灵宝
Rank130|法器
Rank131|玉扇
Rank132|灵阵
Rank133|神位
Rank134|血脉
Rank135|武神
Rank136|灵宠
Rank137|侍女
Rank138|外显
Rank139|装备
Rank140|仙阶
Rank141|神兵
Rank142|羽翼
Rank143|剑纹
Rank144|战力
Rank145|比赛时间：周一10：00-周日22：00（周日22：30结算）
Rank146|购买匹配次数
Rank147|自动匹配
Rank148|奖励
Rank149|玩家战力
Rank150|我的战绩:
Rank151|当前排行
Rank152|上周排行
Rank153|排名奖励
Rank154|(排行榜每5分钟刷新一次)
Rank155|查看排名
Rank156|排行
Rank157|名字
Rank158|胜利奖励
Rank159|本场共获得
Rank160|贡献度
Rank161|创建房间
Rank162|退出房间
Rank163|搜索房间
Rank164|未有房间信息
Rank165|选择模式
Rank166|胜负点
Rank167|我方队伍
Rank168|敌方队伍
Rank169|未进入房间组队
Rank170|换位
R1|%s个%s可领
R2|%s件%s可领
R3|件6星%s可领
R4|可领
R5|%s阶可领
R6|普%s
R7|超%s
rein_title0|当前穿戴
rein_title1|可成长
rein_tip0|无视转生任务，直接突破
rein_tip1|%s开启全新装备，战力即刻暴涨
rein_tip2|#G%s#end开启
rein_tip3|当前任务已全部完成，请先进行转生突破!
rein_tip4|使用转生丹可直接领取当前全部奖励
rein_tip5|1转及以上可使用转生丹!
rein_tip6|%s转及以上无法使用转生丹!
rein_tip7|是否消耗1个%s直接完成当前全部任务?
rein_name0|零转
rein_name1|一转
rein_name2|二转
rein_name3|三转
rein_name4|四转
rein_name5|五转
rein_name6|六转
rein_name7|七转
rein_name8|八转
rein_name9|九转
rein_name10|神转
rein_get_tip|请先完成阶段任务!
rein_next_get|%s获得%s
rein_btn|一键转生
rein_lv|%s%s重
rein_imm_limit|#R“%s阶·%s”可领取#end
rein_imm_time0|剩余时间：%s天
rein_imm_time1|剩余时间：%s
rein_imm_name|#G%s#end修为，%s·%s
rein_imm_get|直接领取
rein_imm_small0|初期
rein_imm_small1|中期
rein_imm_small2|后期
rein_imm_small3|圆满
rein_imm_big0|炼气
rein_imm_big1|筑基
rein_imm_big2|结丹
rein_imm_big3|元婴
rein_imm_big4|化神
rein_imm_big5|炼虚
rein_imm_big6|合体
rein_imm_big7|大乘
rein_imm_big8|渡劫
rein_imm_big9|真仙
rein_sub_tip0|不能选择高于当前的境界
rein_sub_tip1|在准备阶段才能使用
rein_sub_tip2|%s阶及以上无法使用%s
rein_sub_tip3|挑战开始倒计时：
rein_sub_tip4|请抓紧使用"%s"，挑战期间不可使用
rein_sub_tip5|使用“太平无事牌”可直接渡劫成功
rein_sub_time|挑战倒计时：%s秒
rein_sub_power|推荐战力：%s
rein_sub_times|今日渡劫次数：%s%s/%s#end
rein_sub_rule|1.完成飞升任务，即可进行渡劫\n2.渡劫成功，将会获得海量奖励；渡劫失败，则不会获得任何东西\n3.每日有渡劫次数上限\n4.渡劫成功者，全服玩家将会皆有感应
QuaColorName_0|
QuaColorName_1|
QuaColorName_2|
QuaColorName_3|紫
QuaColorName_4|橙
QuaColorName_5|红
QuaColorName_6|彩
QuaColorName_7|金
Role_1|凡品
Role_2|灵品
Role_3|珍品
Role_4|极品
Role_5|传说
Role_6|神话
Role_7|淬炼
Role_8|鎏金
Role_9|炼灵
Role_10|注灵
Weapon|神兵
Body|时装
Horse|飞剑
Wing|羽翼
FaQi|法器
WuShen|武神
ShiNv|侍女
ShiNvWeapon|玉扇
LingChong|灵宠
ShiNvTitle|仙阶
LingZhen|灵阵
WuShenTitle|神位
HorseSkin|飞剑
XueMai|血脉
FaBao|法宝
JLFaBao|法宝
DragonTrick|神龙诀
Role_11|套装
Role_12|万炎套装
Role_13|大幽冥套装
Role_14|远古星辰套装
Role_15|八荒圣天神套装
Role_16|神装收集活动奖励 / SVIP1赠送
Role_17|主线25关赠送
Role_18|暴风
Role_19|魅惑
Role_20|生命
Role_21|光明
Role_22|幻想
Role_23|秩序
Role_24|下位神
Role_25|中位神
Role_26|上位神
Role_27|法则之神
Role_28|主神
Role_29|神王
Role_30|神皇
Role_31|未激活
Role_32|已激活
Role_33|可激活
Role_34|附加 +%s(%s~%s)\n
Role_35|随机生成特殊效果\n
Role_36|(%s件%s牌可生效)
Role_37|可领悟
Role_38|%s阶开启
Role_39|幻化中
Role_40|未穿戴
Role_41|已穿戴
Role_42|%s件套效果：
Role_43|%s万
Role_44|剑阵%s位
Role_45|时间：未激活
Role_46|时间:
Role_47|永久激活
Role_48|d天H时m分
Role_49|未认主
Role_50|%s星认主
Role_51|认主%s阶
Role_52|%s级
Role_53|第%s法身
Role_54|点亮%s部位,提升#G%s战力#end
Role_55|已达最大捐献
Role_56|封印宝典
Role_57|dd天H时m分
Role_58|锁定中
Role_59|剩余时间：
Role_60|已过期
Role_61|解   锁
Role_62|锁   定
Role_63|已 领 取
Role_64|领   取
Role_65|未知悬赏
Role_66|需要突破至%s才可接取悬赏
Role_67|过期任务无法锁定
Role_68|锁定的任务会暂停时间倒计时并且不计算任何任务进度，是否锁定该任务？
Role_69|今日剩余刷新次数不足
Role_70|仙玉不足
Role_71|任务锁定中
Role_72|刷新会清空当前悬赏进度并获得一个新的悬赏，是否消耗%s仙玉刷新悬赏？
Role_73|%s阶激活
Role_74|无可分解的八卦牌
Role_75|敬请期待！
Role_76|当前评分：
Role_77|潜力评分：
Role_78|%s件套效果：
Role_79|八卦牌
Role_80|升星
Role_81|(%s件%s牌可生效)
Role_82|当前拥有
Role_83|回收可获得
Role_84| 隐藏未穿戴部位的八卦牌
Role_85|请选择要分解的八卦牌！
Role_86|获取途径：
Role_87|决斗专属
Role_88|打怪专属
Role_89|等级需求：
Role_90|无级别
Role_91|飞升需求：
Role_92|当前：
Role_93|一键升星
Role_94|未集齐八卦牌，无法升星
Role_95|升星已达最高等级
Role_96|集齐八卦牌套装后开启升星
Role_97|下级：
Role_98|（最高级）
Role_99|选择材料
Role_100|已选择的八卦牌
Role_101|已达选择八卦牌数量上限
Role_102|从背包选择你需要消耗的材料（%s/%s)
Role_103|认主属性
Role_104|认主
Role_105|【激活特权】\n开启自动熔炼
Role_106|暂无认主
Role_107|(认主%s阶段可开启)
Role_108|认主阶段效果全解锁
Role_109|请给自己的封印宝鉴赐名，激活其潜能
Role_110|给你的封印宝鉴赐名！
Role_111|洗练
Role_112|认主%s款皮肤可激活#R(%s/%s)#end
Role_113|激活后宝鉴属性生效\n激活战力+
Role_114|\n进阶战力+
Role_115|激活条件：
Role_116|激活全部宝鉴可激活当前宝鉴(%s/%s)
Role_117|宝鉴未凑齐3件
